bigscape,acc,genome_id,id,family,tree_order,genus,genus_species,position,style,Host,Location,Genome Size,G size,Agriculture
GCA_003025115.1_KZ680207.1.cluster028,GCA_003025115.1,GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna,seq8,Hypocreaceae,1,Trichoderma,Trichoderma citrinoviride,-1,Italic,NA,NA,33.13,33.1,NA
GCA_003025115.1_KZ680207.1.cluster029,GCA_003025115.1,GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna,seq8,Hypocreaceae,1,Trichoderma,Trichoderma citrinoviride,-1,Italic,NA,NA,33.13,33.1,NA
GCA_003025115.1_KZ680207.1.cluster030,GCA_003025115.1,GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna,seq8,Hypocreaceae,1,Trichoderma,Trichoderma citrinoviride,-1,Italic,NA,NA,33.13,33.1,NA
GCA_003025115.1_KZ680207.1.cluster031,GCA_003025115.1,GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna,seq8,Hypocreaceae,1,Trichoderma,Trichoderma citrinoviride,-1,Italic,NA,NA,33.13,33.1,NA
GCA_003025115.1_KZ680207.1.cluster032,GCA_003025115.1,GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna,seq8,Hypocreaceae,1,Trichoderma,Trichoderma citrinoviride,-1,Italic,NA,NA,33.13,33.1,NA
GCA_003025115.1_KZ680207.1.cluster033,GCA_003025115.1,GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna,seq8,Hypocreaceae,1,Trichoderma,Trichoderma citrinoviride,-1,Italic,NA,NA,33.13,33.1,NA
GCA_003025115.1_KZ680207.1.final,GCA_003025115.1,GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna,seq8,Hypocreaceae,1,Trichoderma,Trichoderma citrinoviride,-1,Italic,NA,NA,33.13,33.1,NA
GCA_003025155.1_KZ679126.1.cluster001,GCA_003025115.1,GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna,seq8,Hypocreaceae,1,Trichoderma,Trichoderma citrinoviride,-1,Italic,NA,NA,33.13,33.1,NA
GCA_003025155.1_KZ679126.1.cluster002,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster003,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster004,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster005,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster006,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster007,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster008,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster009,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster010,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster011,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster012,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster013,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster014,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster015,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster016,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster017,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster018,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster019,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster020,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster021,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster022,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster023,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster024,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster025,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster026,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.cluster027,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_003025155.1_KZ679126.1.final,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster001,GCA_003025155.1,GCA_003025155.1_Trilo3_cds_from_genomic.fna,seq34,Hypocreaceae,2,Trichoderma,Trichoderma longibrachiatum,-1,Italic,NA,NA,31.19,31.2,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster002,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster003,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster004,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster005,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster006,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster007,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster008,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster009,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster010,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster011,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster012,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster013,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster014,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster015,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster016,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster017,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster018,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster019,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster020,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster021,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster022,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster023,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster024,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster025,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster026,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster027,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster028,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster029,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster030,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster031,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster032,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster033,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster034,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster035,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster036,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster037,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster038,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster039,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster040,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster041,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster042,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster043,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster044,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster045,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster046,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster047,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster048,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster049,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster050,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster051,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster052,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster053,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster054,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster055,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster056,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster057,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster058,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster059,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster060,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster061,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster062,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster063,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster064,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster065,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster066,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster067,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
GCA_004303015.1_ASM430301v1_genomic_RZGP01000001.1.cluster068,GCA_004303015.1,GCA_004303015.1_ASM430301v1_genomic.all.maker.transcripts.fasta,seq9,Hypocreaceae,12,Cladobotryum,Cladobotryum protrusum,-1,Italic,NA,NA,39.09,39.1,NA
